chr1	1281858	1282358	1282108	2	+	SCNN1D	1282108	1292024
chr1	1307768	1308268	1308018	2	-	ACAP3	1292375	1308018
chr1	1308316	1308816	1308566	2	+	PUSL1	1308566	1311677
chr1	1324441	1324941	1324691	2	-	INTS11	1311596	1324691
chr1	1324423	1324923	1324673	2	-	INTS11	1311600	1324673
chr1	1324387	1324887	1324637	2	-	INTS11	1311605	1324637
chr1	1324403	1324903	1324653	2	-	INTS11	1311605	1324653
chr1	1324420	1324920	1324670	2	-	INTS11	1311818	1324670
chr1	1324416	1324916	1324666	2	-	INTS11	1318678	1324666
chr1	1324516	1325016	1324766	2	+	CPTP	1324766	1328897
chr1	1331063	1331563	1331313	2	+	TAS1R3	1331313	1335306
chr1	1348862	1349362	1349112	2	-	DVL1	1335275	1349112
chr1	1349100	1349600	1349350	2	-	DVL1	1335275	1349350
chr1	1358285	1358785	1358535	2	-	MXRA8	1352690	1358535
chr1	1358293	1358793	1358543	2	-	MXRA8	1352691	1358543
chr1	1361527	1362027	1361777	2	-	MXRA8	1352691	1361777
chr1	1374907	1375407	1375157	2	-	AURKAIP1	1373729	1375157
chr1	1375245	1375745	1375495	2	-	AURKAIP1	1373729	1375495
chr1	1374919	1375419	1375169	2	-	AURKAIP1	1373731	1375169
chr1	1374923	1375423	1375173	2	-	AURKAIP1	1373736	1375173
chr1	1399062	1399562	1399312	2	-	CCNL2	1386494	1399312
chr1	1399067	1399567	1399317	2	-	CCNL2	1392287	1399317
chr1	1407063	1407563	1407313	2	-	MRPL20	1401907	1407313
chr1	1407040	1407540	1407290	2	-	MRPL20	1405108	1407290
chr1	1421194	1421694	1421444	1	-	ANKRD65	1418419	1421444
chr1	1421519	1422019	1421769	2	-	ANKRD65	1418419	1421769
chr1	1420841	1421341	1421091	2	-	ANKRD65	1418879	1421091
chr1	1421010	1421510	1421260	2	-	ANKRD65	1419137	1421260
chr1	1425877	1426377	1426127	2	+	TMEM88B	1426127	1427787
chr1	1435272	1435772	1435522	2	+	VWA1	1435522	1440765
chr1	1435420	1435920	1435670	2	+	VWA1	1435670	1442882
chr1	1449438	1449938	1449688	2	+	ATAD3C	1449688	1470158
chr1	1471518	1472018	1471768	2	+	ATAD3B	1471768	1496202
chr1	1511900	1512400	1512150	2	+	ATAD3A	1512150	1534685
chr1	1511924	1512424	1512174	2	+	ATAD3A	1512174	1534685
chr1	1540107	1540607	1540357	2	-	TMEM240	1535173	1540357
chr1	1540100	1540600	1540350	2	-	TMEM240	1539055	1540350
chr1	1574619	1575119	1574869	2	-	SSU72	1541672	1574869
chr1	1574334	1574834	1574584	2	-	SSU72	1560847	1574584
chr1	1599846	1600346	1600096	2	-	FNDC10	1598011	1600096
chr1	1615164	1615664	1615414	2	+	MIB2	1615414	1630605
chr1	1615170	1615670	1615420	2	+	MIB2	1615420	1630610
chr1	1615186	1615686	1615436	2	+	MIB2	1615436	1630605
chr1	1615192	1615692	1615442	2	+	MIB2	1615442	1630605
chr1	1615654	1616154	1615904	2	+	MIB2	1615904	1630604
chr1	1616059	1616559	1616309	2	+	MIB2	1616309	1630604
chr1	1617309	1617809	1617559	1	+	MIB2	1617559	1630604
chr1	1631844	1632344	1632094	2	+	MMP23B	1632094	1634654
chr1	1631928	1632428	1632178	2	+	MMP23B	1632178	1634654
chr1	1658762	1659262	1659012	2	-	CDK11B	1635226	1659012
chr1	1658762	1659262	1659012	2	-	CDK11B	1635586	1659012
chr1	1658762	1659262	1659012	2	-	CDK11B	1635737	1659012
chr1	1692394	1692894	1692644	2	-	SLC35E2B	1661477	1692644
chr1	1692478	1692978	1692728	2	-	SLC35E2B	1661478	1692728
chr1	1722581	1723081	1722831	2	-	CDK11A	1702729	1722831
chr1	1722581	1723081	1722831	2	-	CDK11A	1702880	1722831
chr1	1724074	1724574	1724324	2	-	CDK11A	1702880	1724324
chr1	1724074	1724574	1724324	2	-	CDK11A	1702880	1724324
chr1	1724074	1724574	1724324	2	-	CDK11A	1702880	1724324
chr1	1724074	1724574	1724324	2	-	CDK11A	1702880	1724324
chr1	1778220	1778720	1778470	2	-	NADK	1751231	1778470
chr1	1778540	1779040	1778790	2	-	NADK	1751231	1778790
chr1	1779819	1780319	1780069	2	-	NADK	1751231	1780069
chr1	1890806	1891306	1891056	2	-	GNB1	1785285	1891056
chr1	1914576	1915076	1914826	2	+	CALML6	1914826	1917294
chr1	1918547	1919047	1918797	2	-	TMEM52	1917589	1918797
chr1	1919023	1919523	1919273	2	-	TMEM52	1917590	1919273
chr1	2003587	2004087	2003837	1	-	CFAP74	1921950	2003837
chr1	2019047	2019547	2019297	2	+	GABRD	2019297	2030758
chr1	2019109	2019609	2019359	2	+	GABRD	2019359	2030407
chr1	2019128	2019628	2019378	2	+	GABRD	2019378	2030365
chr1	2019153	2019653	2019403	2	+	GABRD	2019403	2030656
chr1	2073211	2073711	2073461	2	+	PRKCZ	2073461	2185390
chr1	2194524	2195024	2194774	2	-	FAAP20	2189547	2194774
chr1	2228444	2228944	2228694	2	+	SKI	2228694	2310119
chr1	2391457	2391957	2391707	2	-	MORN1	2321252	2391707
chr1	2391457	2391957	2391707	1	-	MORN1	2355174	2391707
chr1	2391577	2392077	2391827	2	+	RER1	2391827	2402325
chr1	2391582	2392082	2391832	2	+	RER1	2391832	2405444
chr1	2391639	2392139	2391889	2	+	RER1	2391889	2403751
chr1	2393754	2394254	2394004	2	+	RER1	2394004	2403216
chr1	2412280	2412780	2412530	2	-	PEX10	2403963	2412530
chr1	2412321	2412821	2412571	2	-	PEX10	2404818	2412571
chr1	2412290	2412790	2412540	2	-	PEX10	2404837	2412540
chr1	2467208	2467708	2467458	2	+	PLCH2	2467458	2505526
chr1	2476064	2476564	2476314	2	+	PLCH2	2476314	2505525
chr1	2526378	2526878	2526628	2	-	PANK4	2508532	2526628
chr1	2529995	2530495	2530245	2	-	HES5	2528744	2530245
chr1	2555971	2556471	2556221	2	+	TNFRSF14	2556221	2561718
chr1	2556115	2556615	2556365	2	+	TNFRSF14	2556365	2563829
chr1	2586524	2587024	2586774	2	+	PRXL2B	2586774	2591468
chr1	2586529	2587029	2586779	2	+	PRXL2B	2586779	2591467
chr1	2586545	2587045	2586795	2	+	PRXL2B	2586795	2589947
chr1	2586547	2587047	2586797	2	+	PRXL2B	2586797	2591463
chr1	2632740	2633240	2632990	2	-	MMEL1	2590642	2632990
chr1	2629244	2629744	2629494	2	-	MMEL1	2590925	2629494
chr1	2801467	2801967	2801717	2	-	TTC34	2635975	2801717
chr1	3021232	3021732	3021482	2	+	ACTRT2	3021482	3022903
chr1	3068917	3069417	3069167	2	+	PRDM16	3069167	3434342
chr1	3068946	3069446	3069196	2	+	PRDM16	3069196	3435421
chr1	3068960	3069460	3069210	2	+	PRDM16	3069210	3434342
chr1	3068960	3069460	3069210	2	+	PRDM16	3069210	3438621
chr1	3454175	3454675	3454425	2	+	ARHGEF16	3454425	3481113
chr1	3465754	3466254	3466004	2	+	ARHGEF16	3466004	3481113
chr1	3466720	3467220	3466970	2	+	ARHGEF16	3466970	3481113
chr1	3531198	3531698	3531448	2	-	MEGF6	3489919	3531448
chr1	3611245	3611745	3611495	2	-	MEGF6	3489925	3611495
chr1	3624751	3625251	3625001	2	+	TPRG1L	3625001	3630127
chr1	3624799	3625299	3625049	2	+	TPRG1L	3625049	3630127
chr1	3649808	3650308	3650058	2	-	WRAP73	3630766	3650058
chr1	3649823	3650323	3650073	2	-	WRAP73	3630766	3650073
chr1	3652269	3652769	3652519	1	+	TP73	3652519	3736201
chr1	3652269	3652769	3652519	2	+	TP73	3652519	3736201
chr1	3652314	3652814	3652564	2	+	TP73	3652564	3733292
chr1	3682115	3682615	3682365	2	+	TP73	3682365	3733079
chr1	3682115	3682615	3682365	2	+	TP73	3682365	3733079
chr1	3690421	3690921	3690671	2	+	TP73	3690671	3733292
chr1	3690421	3690921	3690671	2	+	TP73	3690671	3733292
chr1	3690421	3690921	3690671	2	+	TP73	3690671	3736201
chr1	3697807	3698307	3698057	2	+	TP73	3698057	3733091
chr1	3752147	3752647	3752397	2	+	CCDC27	3752397	3771644
chr1	3772520	3773020	3772770	2	+	SMIM1	3772770	3775670
chr1	3772536	3773036	3772786	1	+	SMIM1	3772786	3775982
chr1	3796254	3796754	3796504	2	-	LRRC47	3778557	3796504
chr1	3856949	3857449	3857199	2	-	CEP104	3812080	3857199
chr1	3856964	3857464	3857214	2	-	CEP104	3843108	3857214
chr1	3857030	3857530	3857280	2	+	DFFB	3857280	3885429
chr1	3900035	3900535	3900285	2	-	C1orf174	3889124	3900285
chr1	4654481	4654981	4654731	2	+	AJAP1	4654731	4777794
chr1	4654794	4655294	4655044	2	+	AJAP1	4655044	4792534
chr1	5992221	5992721	5992471	2	-	NPHP4	5862817	5992471
chr1	5991215	5991715	5991465	2	+	KCNAB2	5991465	6100175
chr1	5992112	5992612	5992362	2	+	KCNAB2	5992362	6101193
chr1	5992450	5992950	5992700	2	+	KCNAB2	5992700	6098574
chr1	6026069	6026569	6026319	2	+	KCNAB2	6026319	6098561
chr1	6034032	6034532	6034282	2	+	KCNAB2	6034282	6101179
chr1	6045670	6046170	6045920	2	+	KCNAB2	6045920	6101179
chr1	6045863	6046363	6046113	2	+	KCNAB2	6046113	6098855
chr1	6179873	6180373	6180123	2	-	CHD5	6101792	6180123
chr1	6197507	6198007	6197757	1	-	AL031847.2	6159429	6197757
chr1	6199362	6199862	6199612	2	-	RPL22	6185019	6199612
chr1	6200592	6201092	6200842	2	-	RPL22	6186614	6200842
chr1	6205925	6206425	6206175	2	+	RNF207	6206175	6221299
chr1	6235690	6236190	6235940	2	-	ICMT	6221192	6235940
chr1	6243941	6244441	6244191	2	+	HES3	6244191	6245578
chr1	6260725	6261225	6260975	2	-	GPR153	6247345	6260975
chr1	6393111	6393611	6393361	2	-	ACOT7	6264268	6393361
chr1	6359094	6359594	6359344	2	-	ACOT7	6264272	6359344
chr1	6360457	6360957	6360707	2	-	ACOT7	6264272	6360707
chr1	6385563	6386063	6385813	2	-	ACOT7	6264272	6385813
chr1	6394141	6394641	6394391	2	-	ACOT7	6264272	6394391
chr1	6424420	6424920	6424670	2	-	HES2	6412417	6424670
chr1	6419653	6420153	6419903	2	-	HES2	6412999	6419903
chr1	6419669	6420169	6419919	2	-	HES2	6415231	6419919
chr1	6419657	6420157	6419907	2	-	HES2	6418413	6419907
chr1	6419667	6420167	6419917	2	-	HES2	6418848	6419917
chr1	6424525	6425025	6424775	2	+	ESPN	6424775	6460944
chr1	6424537	6425037	6424787	2	+	ESPN	6424787	6456671
chr1	6424537	6425037	6424787	2	+	ESPN	6424787	6460944
chr1	6447792	6448292	6448042	2	+	ESPN	6448042	6460399
chr1	6465925	6466425	6466175	2	-	TNFRSF25	6461150	6466175
chr1	6465945	6466445	6466195	2	-	TNFRSF25	6461150	6466195
chr1	6465925	6466425	6466175	2	-	TNFRSF25	6461203	6466175
chr1	6465857	6466357	6466107	2	-	TNFRSF25	6461433	6466107
chr1	6465857	6466357	6466107	2	-	TNFRSF25	6461433	6466107
chr1	6519759	6520259	6520009	2	-	PLEKHG5	6466091	6520009
chr1	6490320	6490820	6490570	2	-	PLEKHG5	6467121	6490570
chr1	6491450	6491950	6491700	2	-	PLEKHG5	6467121	6491700
chr1	6496446	6496946	6496696	2	-	PLEKHG5	6467121	6496696
chr1	6497140	6497640	6497390	2	-	PLEKHG5	6467121	6497390
chr1	6519811	6520311	6520061	2	-	PLEKHG5	6467121	6520061
chr1	6554285	6554785	6554535	2	-	NOL9	6521346	6554535
chr1	6554930	6555430	6555180	2	+	TAS1R1	6555180	6579757
chr1	6555058	6555558	6555308	2	+	TAS1R1	6555308	6579626
chr1	6579797	6580297	6580047	2	+	ZBTB48	6580047	6589280
chr1	6602619	6603119	6602869	2	-	KLHL21	6590723	6602869
chr1	6602751	6603251	6603001	2	-	KLHL21	6590723	6603001
chr1	6614310	6614810	6614560	2	-	KLHL21	6593192	6614560
chr1	6614357	6614857	6614607	2	-	KLHL21	6594080	6614607
chr1	6613434	6613934	6613684	2	+	PHF13	6613684	6624033
chr1	6624615	6625115	6624865	2	+	THAP3	6624865	6633565
chr1	6624930	6625430	6625180	2	+	THAP3	6625180	6633368
chr1	6624941	6625441	6625191	2	+	THAP3	6625191	6635586
chr1	6701674	6702174	6701924	2	-	DNAJC11	6634167	6701924
chr1	6701674	6702174	6701924	2	-	DNAJC11	6635112	6701924
chr1	6785073	6785573	6785323	2	+	CAMTA1	6785323	7769706
chr1	6785229	6785729	6785479	2	+	CAMTA1	6785479	6872038
chr1	6785240	6785740	6785490	2	+	CAMTA1	6785490	6887865
chr1	6785267	6785767	6785517	1	+	CAMTA1	6785517	6872019
chr1	7744710	7745210	7744960	2	+	CAMTA1	7744960	7766522
chr1	7771018	7771518	7771268	2	+	VAMP3	7771268	7781432
chr1	7772456	7772956	7772706	1	+	VAMP3	7772706	7779806
chr1	7784069	7784569	7784319	2	+	PER3	7784319	7803958
chr1	7784403	7784903	7784653	1	+	PER3	7784653	7845177
chr1	7784452	7784952	7784702	2	+	PER3	7784702	7845177
chr1	7853262	7853762	7853512	2	-	UTS2	7843082	7853512
chr1	7852785	7853285	7853035	2	-	UTS2	7847613	7853035
chr1	7853181	7853681	7853431	2	-	UTS2	7847765	7853431
chr1	7940616	7941116	7940866	2	-	TNFRSF9	7919846	7940866
chr1	7961412	7961912	7961662	2	+	PARK7	7961662	7985279
chr1	7961441	7961941	7961691	2	+	PARK7	7961691	7985505
chr1	7961450	7961950	7961700	2	+	PARK7	7961700	7985281
chr1	7961643	7962143	7961893	2	+	PARK7	7961893	7985250
chr1	7961718	7962218	7961968	2	+	PARK7	7961968	7985111
chr1	8026033	8026533	8026283	1	-	ERRFI1	8004403	8026283
chr1	8026058	8026558	8026308	2	-	ERRFI1	8011718	8026308
chr1	8015383	8015883	8015633	2	-	ERRFI1	8013426	8015633
chr1	8026046	8026546	8026296	1	-	ERRFI1	8013738	8026296
chr1	8317575	8318075	8317825	2	+	SLC45A1	8317825	8344165
chr1	8817215	8817715	8817465	2	-	RERE	8352396	8817465
chr1	8525689	8526189	8525939	2	-	RERE	8352405	8525939
chr1	8656121	8656621	8656371	2	-	RERE	8353942	8656371
chr1	8423416	8423916	8423666	2	-	RERE	8354092	8423666
chr1	8817393	8817893	8817643	2	-	RERE	8354625	8817643
chr1	8878436	8878936	8878686	2	-	ENO1	8860999	8878686
chr1	8879000	8879500	8879250	2	-	ENO1	8860999	8879250
chr1	8878439	8878939	8878689	2	-	ENO1	8861001	8878689
chr1	8945631	8946131	8945881	1	+	CA6	8945881	8952651
chr1	8945632	8946132	8945882	2	+	CA6	8945882	8975092
chr1	8945636	8946136	8945886	1	+	CA6	8945886	8974444
chr1	8945636	8946136	8945886	2	+	CA6	8945886	8974704
chr1	9026095	9026595	9026345	2	-	SLC2A7	9003299	9026345
chr1	9069466	9069966	9069716	2	-	SLC2A5	9035106	9069716
chr1	9069354	9069854	9069604	2	-	SLC2A5	9040079	9069604
chr1	9128920	9129420	9129170	2	-	GPR157	9100304	9129170
chr1	9234524	9235024	9234774	2	+	H6PD	9234774	9271337
chr1	9239593	9240093	9239843	1	+	H6PD	9239843	9267898
chr1	9292629	9293129	9292879	2	+	SPSB1	9292879	9369532
chr1	9351180	9351680	9351430	2	+	SPSB1	9351430	9367863
chr1	9355456	9355956	9355706	2	+	SPSB1	9355706	9367575
chr1	9539231	9539731	9539481	2	+	SLC25A33	9539481	9585179
chr1	9588671	9589171	9588921	2	+	TMEM201	9588921	9604954
chr1	9588671	9589171	9588921	2	+	TMEM201	9588921	9614849
chr1	9651494	9651994	9651744	2	+	PIK3CD	9651744	9728919
chr1	9709947	9710447	9710197	2	+	PIK3CD	9710197	9727232
chr1	9824276	9824776	9824526	2	-	CLSTN1	9729025	9824526
chr1	9823734	9824234	9823984	2	-	CLSTN1	9729027	9823984
chr1	9910013	9910513	9910263	2	-	CTNNBIP1	9848275	9910263
chr1	9910086	9910586	9910336	2	-	CTNNBIP1	9850108	9910336
chr1	9892987	9893487	9893237	2	-	CTNNBIP1	9850449	9893237
chr1	9877926	9878426	9878176	2	-	CTNNBIP1	9850658	9878176
chr1	9943079	9943579	9943329	2	-	LZIC	9928938	9943329
chr1	9943157	9943657	9943407	2	-	LZIC	9930252	9943407
chr1	9943177	9943677	9943427	2	+	NMNAT1	9943427	9981766
chr1	9943177	9943677	9943427	2	+	NMNAT1	9943427	9985498
chr1	9996965	9997465	9997215	2	+	RBP7	9997215	10016020
chr1	10032581	10033081	10032831	2	+	UBE4B	10032831	10180367
chr1	10033023	10033523	10033273	2	+	UBE4B	10033273	10073118
chr1	10033345	10033845	10033595	2	+	UBE4B	10033595	10181239
chr1	10210554	10211054	10210804	2	+	KIF1B	10210804	10308597
chr1	10210554	10211054	10210804	2	+	KIF1B	10210804	10377937
chr1	10211365	10211865	10211615	2	+	KIF1B	10211615	10381603
chr1	10230513	10231013	10230763	2	+	KIF1B	10230763	10306757
chr1	10231999	10232499	10232249	1	+	KIF1B	10232249	10381597
chr1	10398829	10399329	10399079	2	+	PGD	10399079	10420144
chr1	10429851	10430351	10430101	2	+	CENPS-CORT	10430101	10452153
chr1	10430133	10430633	10430383	2	+	CENPS-CORT	10430383	10451659
chr1	10430184	10430684	10430434	2	+	CENPS-CORT	10430434	10451411
chr1	10430192	10430692	10430442	2	+	CENPS	10430442	10442809
chr1	10430553	10431053	10430803	2	+	CENPS-CORT	10430803	10452003
chr1	10430872	10431372	10431122	2	+	CENPS	10431122	10442502
chr1	10431007	10431507	10431257	2	+	CENPS-CORT	10431257	10451659
chr1	10449468	10449968	10449718	2	+	CORT	10449718	10451902
chr1	10472276	10472776	10472526	2	-	DFFA	10456521	10472526
chr1	10472238	10472738	10472488	2	-	DFFA	10462467	10472488
chr1	10474636	10475136	10474886	2	+	PEX14	10474886	10630758
chr1	10796398	10796898	10796648	2	-	CASZ1	10636603	10796648
chr1	10796400	10796900	10796650	2	-	CASZ1	10647212	10796650
chr1	11012149	11012649	11012399	2	+	TARDBP	11012399	11026420
chr1	11012173	11012673	11012423	2	+	TARDBP	11012423	11023609
chr1	11012411	11012911	11012661	2	+	AL109811.4	11012661	11030528
chr1	11013465	11013965	11013715	2	+	TARDBP	11013715	11024183
chr1	11013477	11013977	11013727	2	+	TARDBP	11013727	11023234
chr1	11013477	11013977	11013727	2	+	TARDBP	11013727	11023341
chr1	11013477	11013977	11013727	2	+	TARDBP	11013727	11023341
chr1	11046973	11047473	11047223	2	-	MASP2	11026522	11047223
chr1	11046983	11047483	11047233	2	-	MASP2	11044797	11047233
chr1	11059774	11060274	11060024	2	-	SRM	11054588	11060024
chr1	11099619	11100119	11099869	2	-	EXOSC10	11066617	11099869
chr1	11099631	11100131	11099881	2	-	EXOSC10	11066617	11099881
chr1	11131308	11131808	11131558	2	-	MTOR	11106534	11131558
chr1	11262257	11262757	11262507	2	-	MTOR	11106534	11262507
chr1	11189090	11189590	11189340	2	+	ANGPTL7	11189340	11195981
chr1	11272955	11273455	11273205	2	+	UBIAD1	11273205	11288434
chr1	11273277	11273777	11273527	2	+	UBIAD1	11273527	11295164
chr1	11478987	11479487	11479237	2	+	DISP3	11479237	11537584
chr1	11533425	11533925	11533675	2	+	DISP3	11533675	11537225
chr1	11654432	11654932	11654682	2	-	FBXO2	11648366	11654682
chr1	11654124	11654624	11654374	2	+	FBXO44	11654374	11662289
chr1	11654630	11655130	11654880	2	+	FBXO44	11654880	11661391
chr1	11654650	11655150	11654900	2	+	FBXO44	11654900	11663326
chr1	11654659	11655159	11654909	2	+	FBXO44	11654909	11661349
chr1	11654659	11655159	11654909	2	+	FBXO44	11654909	11662291
chr1	11663873	11664373	11664123	2	+	FBXO6	11664123	11674354
chr1	11691400	11691900	11691650	2	-	MAD2L2	11674479	11691650
chr1	11691227	11691727	11691477	2	-	MAD2L2	11674524	11691477
chr1	11680868	11681368	11681118	2	-	MAD2L2	11674677	11681118
chr1	11691359	11691859	11691609	2	-	MAD2L2	11674747	11691609
chr1	11691478	11691978	11691728	2	+	DRAXIN	11691728	11725857
chr1	11735833	11736333	11736083	2	+	AGTRAP	11736083	11750710
chr1	11735873	11736373	11736123	2	+	AGTRAP	11736123	11750316
chr1	11735896	11736396	11736146	2	+	AGTRAP	11736146	11750771
chr1	11735902	11736402	11736152	2	+	AGTRAP	11736152	11750578
chr1	11735904	11736404	11736154	2	+	AGTRAP	11736154	11750765
chr1	11735922	11736422	11736172	2	+	AGTRAP	11736172	11750409
chr1	11735924	11736424	11736174	2	+	AGTRAP	11736174	11750633
chr1	11805163	11805663	11805413	2	-	MTHFR	11785722	11805413
chr1	11805163	11805663	11805413	2	-	MTHFR	11785731	11805413
chr1	11806670	11807170	11806920	2	-	MTHFR	11786602	11806920
chr1	11803276	11803776	11803526	2	-	MTHFR	11790067	11803526
chr1	11803133	11803633	11803383	2	-	MTHFR	11790348	11803383
chr1	11796295	11796795	11796545	2	-	MTHFR	11790641	11796545
chr1	11805960	11806460	11806210	2	+	CLCN6	11806210	11843144
chr1	11806009	11806509	11806259	2	+	CLCN6	11806259	11839050
chr1	11847533	11848033	11847783	2	-	NPPA	11845708	11847783
chr1	11848095	11848595	11848345	2	-	NPPA	11845878	11848345
chr1	11858681	11859181	11858931	2	-	NPPB	11857463	11858931
chr1	11926173	11926673	11926423	2	-	KIAA2013	11919590	11926423
chr1	11926178	11926678	11926428	2	-	KIAA2013	11922174	11926428
chr1	11934502	11935002	11934752	2	+	PLOD1	11934752	11975537
chr1	11980061	11980561	11980311	2	+	MFN2	11980311	12013508
chr1	12019215	12019715	12019465	2	+	MIIP	12019465	12032045
chr1	12063126	12063626	12063376	2	+	TNFRSF8	12063376	12144207
chr1	12125648	12126148	12125898	2	+	TNFRSF8	12125898	12144207
chr1	12166752	12167252	12167002	2	+	TNFRSF1B	12167002	12209228
chr1	12229779	12230279	12230029	2	+	VPS13D	12230029	12512047
chr1	12229816	12230316	12230066	2	+	VPS13D	12230066	12512047
chr1	12464689	12465189	12464939	2	+	VPS13D	12464939	12512047
chr1	12617481	12617981	12617731	2	-	DHRS3	12567909	12617731
chr1	12644296	12644796	12644546	2	+	AADACL4	12644546	12667086
chr1	12715892	12716392	12716142	2	+	AADACL3	12716142	12728400
chr1	12745964	12746464	12746214	2	+	C1orf158	12746214	12763699
chr1	12746174	12746674	12746424	2	+	C1orf158	12746424	12761169
chr1	12774590	12775090	12774840	2	+	PRAMEF12	12774840	12777906
chr1	12791146	12791646	12791396	2	+	PRAMEF1	12791396	12796628
chr1	12831160	12831660	12831410	2	-	PRAMEF11	12824604	12831410
chr1	12848475	12848975	12848725	2	-	HNRNPCL1	12847407	12848725
chr1	12856835	12857335	12857085	2	+	PRAMEF2	12857085	12861909
chr1	12885951	12886451	12886201	2	-	PRAMEF4	12879223	12886201
chr1	12898020	12898520	12898270	2	-	PRAMEF10	12892895	12898270
chr1	12917374	12917874	12917624	2	+	PRAMEF7	12917624	12920480
chr1	12947330	12947830	12947580	2	-	PRAMEF6	12938471	12947580
chr1	13056241	13056741	13056491	2	-	PRAMEF27	13049475	13056491
chr1	13060618	13061118	13060868	2	+	HNRNPCL3	13060868	13062229
chr1	13070602	13071102	13070852	2	+	PRAMEF25	13070852	13077884
chr1	13116604	13117104	13116854	2	-	HNRNPCL2	13115495	13116854
chr1	13155711	13156211	13155961	2	-	PRAMEF26	13148904	13155961
chr1	13165217	13165717	13165467	2	-	HNRNPCL4	13164585	13165467
chr1	13172204	13172704	13172454	2	+	PRAMEF9	13172454	13179464
chr1	13197880	13198380	13198130	2	-	PRAMEF13	13196329	13198130
chr1	13201159	13201659	13201409	2	-	PRAMEF13	13196744	13201409
chr1	13225856	13226356	13226106	2	-	PRAMEF18	13222704	13226106
chr1	13253961	13254461	13254211	2	+	PRAMEF5	13254211	13263314
chr1	13284904	13285404	13285154	2	-	PRAMEF8	13281034	13285154
chr1	13303288	13303788	13303538	2	+	PRAMEF33	13303538	13308907
chr1	13315330	13315830	13315580	2	+	PRAMEF15	13315580	13322598
chr1	13346884	13347384	13347134	2	-	PRAMEF14	13342365	13347134
chr1	13371650	13372150	13371900	2	-	PRAMEF19	13369066	13371900
chr1	13389381	13389881	13389631	2	+	PRAMEF17	13389631	13392629
chr1	13416100	13416600	13416350	2	+	PRAMEF20	13416350	13421328
chr1	13513798	13514298	13514048	2	-	LRRC38	13474976	13514048
chr1	13583214	13583714	13583464	2	+	PDPN	13583464	13617957
chr1	13583511	13584011	13583761	2	+	PDPN	13583761	13617957
chr1	13583580	13584080	13583830	2	+	PDPN	13583830	13617957
chr1	13583582	13584082	13583832	2	+	PDPN	13583832	13614514
chr1	13583842	13584342	13584092	1	+	PDPN	13584092	13615964
chr1	13584016	13584516	13584266	2	+	PDPN	13584266	13616782
chr1	13584019	13584519	13584269	2	+	PDPN	13584269	13616564
chr1	13585210	13585710	13585460	2	+	PDPN	13585460	13615917
chr1	13585221	13585721	13585471	2	+	PDPN	13585471	13616247
chr1	13699989	13700489	13700239	2	+	PRDM2	13700239	13825065
